Stazione;Grandezza;Data rilevazione;Ora rilevazione;Valore
Mazara del Vallo;Temperatura aria media oraria (°C);25/03/2023;12:00;20,5
Mazara del Vallo;Temperatura aria media oraria (°C);25/03/2023;13:00;21,1
Mazara del Vallo;Temperatura aria media oraria (°C);25/03/2023;14:00;21,1
Mazara del Vallo;Temperatura aria media oraria (°C);25/03/2023;15:00;21
Mazara del Vallo;Temperatura aria media oraria (°C);25/03/2023;16:00;19,9
Mazara del Vallo;Temperatura aria media oraria (°C);25/03/2023;17:00;18,6
Mazara del Vallo;Temperatura aria media oraria (°C);25/03/2023;18:00;16,2
Mazara del Vallo;Temperatura aria media oraria (°C);25/03/2023;19:00;13,6
Mazara del Vallo;Temperatura aria media oraria (°C);25/03/2023;20:00;12,1
Mazara del Vallo;Temperatura aria media oraria (°C);25/03/2023;21:00;10,8
Mazara del Vallo;Temperatura aria media oraria (°C);25/03/2023;22:00;9,6
Mazara del Vallo;Temperatura aria media oraria (°C);25/03/2023;23:00;9,1
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;00:00;9
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;01:00;8,5
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;02:00;9,4
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;03:00;8,8
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;04:00;8,6
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;05:00;6,9
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;06:00;6,4
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;07:00;10,3
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;08:00;15
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;09:00;18,2
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;10:00;20,3
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;11:00;21,7
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;12:00;21,2
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;13:00;21,9
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;14:00;21,7
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;15:00;21
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;16:00;20,4
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;17:00;18,9
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;18:00;16
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;19:00;14,4
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;20:00;12,3
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;21:00;11,1
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;22:00;10,2
Mazara del Vallo;Temperatura aria media oraria (°C);26/03/2023;23:00;9,3
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;00:00;10,4
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;01:00;14,5
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;02:00;14,1
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;03:00;13,8
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;04:00;13,6
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;05:00;12,2
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;06:00;11,8
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;07:00;14,1
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;08:00;16,3
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;09:00;17,4
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;10:00;18,6
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;11:00;19,1
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;12:00;18,8
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;13:00;18,3
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;14:00;17,6
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;15:00;17,3
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;16:00;16,5
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;17:00;15,4
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;18:00;14,4
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;19:00;13,7
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;20:00;13,4
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;21:00;13,1
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;22:00;12,8
Mazara del Vallo;Temperatura aria media oraria (°C);27/03/2023;23:00;12,4
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;00:00;12,6
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;01:00;12,4
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;02:00;11,6
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;03:00;10,6
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;04:00;9,3
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;05:00;9,6
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;06:00;10,2
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;07:00;13
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;08:00;15,4
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;09:00;16,9
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;10:00;18,1
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;11:00;18,8
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;12:00;19,4
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;13:00;19,7
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;14:00;19,4
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;15:00;18,7
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;16:00;17,6
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;17:00;15,9
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;18:00;13,1
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;19:00;10,7
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;20:00;9,6
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;21:00;8,3
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;22:00;8
Mazara del Vallo;Temperatura aria media oraria (°C);28/03/2023;23:00;7,1
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;00:00;5,5
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;01:00;4,7
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;02:00;4,5
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;03:00;3,8
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;04:00;3,6
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;05:00;3,2
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;06:00;3,8
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;07:00;8,9
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;08:00;13,6
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;09:00;15,2
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;10:00;15,9
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;11:00;16,6
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;12:00;17,1
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;13:00;16,9
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;14:00;16,5
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;15:00;16,3
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;16:00;15,8
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;17:00;14,7
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;18:00;13,7
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;19:00;12,1
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;20:00;11
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;21:00;10,2
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;22:00;10,3
Mazara del Vallo;Temperatura aria media oraria (°C);29/03/2023;23:00;10,4
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;00:00;10,6
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;01:00;10,5
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;02:00;10,3
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;03:00;10,2
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;04:00;10,1
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;05:00;10,2
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;06:00;10,7
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;07:00;13,3
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;08:00;15,6
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;09:00;16,3
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;10:00;16,9
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;11:00;17,3
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;12:00;17,7
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;13:00;18,2
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;14:00;17,8
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;15:00;17,3
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;16:00;16,7
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;17:00;15,9
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;18:00;14,4
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;19:00;13,3
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;20:00;13
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;21:00;13,1
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;22:00;12,7
Mazara del Vallo;Temperatura aria media oraria (°C);30/03/2023;23:00;12,7
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;00:00;12,8
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;01:00;12,6
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;02:00;12,3
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;03:00;11,8
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;04:00;11,5
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;05:00;11,5
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;06:00;11,8
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;07:00;13,6
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;08:00;15,4
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;09:00;16,4
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;10:00;17
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;11:00;17,5
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;12:00;17,6
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;13:00;17,9
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;14:00;18,1
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;15:00;17,2
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;16:00;16,9
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;17:00;16
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;18:00;14,7
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;19:00;13,7
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;20:00;13
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;21:00;11,5
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;22:00;10,8
Mazara del Vallo;Temperatura aria media oraria (°C);31/03/2023;23:00;10,9
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;00:00;9,8
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;01:00;10
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;02:00;9,5
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;03:00;9,1
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;04:00;9,4
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;05:00;9,8
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;06:00;10,2
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;07:00;12,1
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;08:00;14,7
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;09:00;16,6
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;10:00;17,9
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;11:00;19,5
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;12:00;19,7
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;13:00;19,3
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;14:00;19,3
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;15:00;18,9
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;16:00;18,1
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;17:00;16,7
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;18:00;15,7
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;19:00;13,8
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;20:00;12,4
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;21:00;12,3
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;22:00;12,1
Mazara del Vallo;Temperatura aria media oraria (°C);01/04/2023;23:00;11,8
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;00:00;11,2
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;01:00;10,4
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;02:00;9,7
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;03:00;9
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;04:00;7,4
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;05:00;6,1
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;06:00;5,7
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;07:00;9,9
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;08:00;14,9
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;09:00;17
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;10:00;17,9
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;11:00;18,7
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;12:00;18,7
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;13:00;16,3
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;14:00;15,5
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;15:00;13,6
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;16:00;11,1
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;17:00;11,4
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;18:00;11,4
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;19:00;10,5
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;20:00;9,1
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;21:00;7,8
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;22:00;7,7
Mazara del Vallo;Temperatura aria media oraria (°C);02/04/2023;23:00;7,1
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;00:00;6,6
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;01:00;6,5
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;02:00;6,1
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;03:00;5,8
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;04:00;6,2
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;05:00;7,8
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;06:00;8,6
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;07:00;9,6
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;08:00;11,1
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;09:00;13
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;10:00;13,4
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;11:00;14,3
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;12:00;15,6
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;13:00;16
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;14:00;16,6
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;15:00;16,3
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;16:00;15,6
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;17:00;14,8
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;18:00;14,3
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;19:00;13,5
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;20:00;13,2
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;21:00;12,3
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;22:00;11,4
Mazara del Vallo;Temperatura aria media oraria (°C);03/04/2023;23:00;10,8
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;00:00;9,5
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;01:00;10
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;02:00;11,1
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;03:00;11,3
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;04:00;11,3
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;05:00;10,5
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;06:00;10,4
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;07:00;12,8
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;08:00;14
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;09:00;14,8
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;10:00;15,5
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;11:00;15,6
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;12:00;16,4
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;13:00;17,5
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;14:00;17,3
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;15:00;17,1
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;16:00;15,6
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;17:00;14,7
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;18:00;13
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;19:00;10,8
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;20:00;9,1
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;21:00;8,1
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;22:00;6,5
Mazara del Vallo;Temperatura aria media oraria (°C);04/04/2023;23:00;5,6
Mazara del Vallo;Temperatura aria media oraria (°C);05/04/2023;00:00;4,8
