Stazione;Grandezza;Data rilevazione;Ora rilevazione;Valore
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/12/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/12/2024;04:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/12/2024;05:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/12/2024;06:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/12/2024;07:00;0,07
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/12/2024;08:00;0,37
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/12/2024;09:00;1,45
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/12/2024;10:00;1,66
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/12/2024;11:00;1,03
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/12/2024;12:00;1,68
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/12/2024;13:00;1,2
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/12/2024;14:00;0,73
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/12/2024;15:00;0,34
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/12/2024;16:00;0,13
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/12/2024;17:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/12/2024;18:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/12/2024;19:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/12/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/12/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/12/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/12/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;04:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;05:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;06:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;07:00;0,09
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;08:00;0,7
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;09:00;1,09
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;10:00;1,78
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;11:00;1,85
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;12:00;2,24
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;13:00;1,82
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;14:00;1,42
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;15:00;0,69
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;16:00;0,12
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;17:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;18:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;19:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);06/12/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;04:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;05:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;06:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;07:00;0,08
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;08:00;0,2
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;09:00;0,72
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;10:00;0,65
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;11:00;1,09
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;12:00;1,01
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;13:00;1,86
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;14:00;1,38
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;15:00;0,5
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;16:00;0,17
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;17:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;18:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;19:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);07/12/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;04:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;05:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;06:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;07:00;0,05
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;08:00;0,11
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;09:00;0,46
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;10:00;0,52
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;11:00;0,69
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;12:00;1,35
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;13:00;1,11
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;14:00;0,76
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;15:00;0,43
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;16:00;0,08
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;17:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;18:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;19:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);08/12/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;04:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;05:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;06:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;07:00;0,02
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;08:00;0,21
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;09:00;1,18
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;10:00;0,58
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;11:00;1,93
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;12:00;1,87
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;13:00;0,81
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;14:00;1,05
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;15:00;0,52
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;16:00;0,12
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;17:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;18:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;19:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);09/12/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;04:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;05:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;06:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;07:00;0,08
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;08:00;0,5
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;09:00;1,04
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;10:00;1,81
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;11:00;2,08
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;12:00;1,89
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;13:00;1,77
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;14:00;1,47
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;15:00;0,44
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;16:00;0,13
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;17:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;18:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;19:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);10/12/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;04:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;05:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;06:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;07:00;0,19
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;08:00;0,77
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;09:00;1,41
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;10:00;1,73
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;11:00;2,09
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;12:00;1,82
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;13:00;1,98
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;14:00;1,49
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;15:00;0,74
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;16:00;0,15
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;17:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;18:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;19:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);11/12/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;04:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;05:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;06:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;07:00;0,12
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;08:00;0,74
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;09:00;1,11
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;10:00;1,55
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;11:00;1,16
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;12:00;1,4
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;13:00;1,55
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;14:00;0,98
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;15:00;0,33
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;16:00;0,06
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;17:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;18:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;19:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);12/12/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;04:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;05:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;06:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;07:00;0,06
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;08:00;0,45
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;09:00;1,21
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;10:00;1,71
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;11:00;1,92
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;12:00;2
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;13:00;1,74
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;14:00;1,14
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;15:00;0,55
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;16:00;0,14
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;17:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;18:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;19:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);13/12/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;04:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;05:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;06:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;07:00;0,11
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;08:00;0,75
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;09:00;1,37
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;10:00;1,81
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;11:00;2,03
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;12:00;1,97
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;13:00;1,81
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;14:00;1,51
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;15:00;0,89
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;16:00;0,17
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;17:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;18:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;19:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);14/12/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;04:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;05:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;06:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;07:00;0,03
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;08:00;0,18
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;09:00;0,34
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;10:00;0,95
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;11:00;1,83
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;12:00;1,94
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;13:00;0,91
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;14:00;1,32
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;15:00;0,31
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;16:00;0,13
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;17:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;18:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;19:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);15/12/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;04:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;05:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;06:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;07:00;0,12
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;08:00;0,6
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;09:00;0,84
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;10:00;1,86
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;11:00;1,97
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;12:00;2,23
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;13:00;1,92
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;14:00;1,52
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;15:00;0,9
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;16:00;0,24
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;17:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;18:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;19:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);16/12/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;04:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;05:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;06:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;07:00;0,12
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;08:00;0,69
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;09:00;1,37
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;10:00;1,86
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;11:00;2,13
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;12:00;2,17
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;13:00;1,98
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;14:00;1,52
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;15:00;0,9
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;16:00;0,25
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;17:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;18:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;19:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);17/12/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);18/12/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);18/12/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);18/12/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);18/12/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);18/12/2024;04:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);18/12/2024;05:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);18/12/2024;06:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);18/12/2024;07:00;0,1
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);18/12/2024;08:00;0,74
